"country","year","iso_code","population","gdp","gdp_per_capita","poverty_rate","gini_index","income_top1","income_top10","income_bottom50"
"Burkina Faso","2009","BFA","15710067","19506442026.0","1241.65","67.17336774","39.76069987","17.18","50.01","13.37"
"Burkina Faso","2014","BFA","18229466","25366464630.0","1391.51","58.73746276","35.30122638","14.55","47.26","15.04"
"Burkina Faso","2018","BFA","20438289","31623015393.0","1547.24","47.68106341","43.01673174","16.72","53.39","12.01"
"Burkina Faso","2021","BFA","21995249","36419784717.0","1655.8","42.06163287","37.39128709","14.73","47.55","14.38"
"Burundi","1992","BDI","5858405","6377442162.0","1088.6","84.97700095","33.33381116","11.09","42.83","16.19"
"Burundi","1998","BDI","6187114","4813569995.0","778.0","87.62947917","42.05813706","17.48","50.42","12.82"
"Burundi","2006","BDI","7865545","5422209655.0","689.36","81.5030694","33.35986435","12.87","45.15","15.72"
"Burundi","2013","BDI","10439346","7430922000.0","711.82","75.82435608","38.62397671","14.74","48.39","14.02"
"Burundi","2020","BDI","12617041","8635657446.0","684.44","74.19917583","37.45608628","14.49","47.1","14.4"
"Cameroon","1996","CMR","13414761","24336586345.0","1814.16","56.47928715","44.44674551","18.49","54.31","11.51"
"Cameroon","2001","CMR","15309489","33173869115.0","2166.88","30.81693351","42.13679433","19.15","51.78","12.38"
"Cameroon","2007","CMR","18049897","44640871980.0","2473.19","36.01539135","42.82006323","15.67","50.33","11.94"
"Cameroon","2014","CMR","22059894","62482615428.0","2832.41","29.02593017","46.64087296","15.85","52.05","10.63"
"Cameroon","2021","CMR","26915765","80020685294.0","2973.0","26.69180036","42.17607379","13.27","47.6","12.37"
"Canada","1981","CAN","24844977","653774000000.0","26314.15","0.999914855","32.96307921","7.08","28.91","22.39"
"Canada","1982","CAN","25140164","633853000000.0","25212.76","0.743109267","32.93059766","7.01","28.48","22.45"
"Canada","1984","CAN","25670376","689734000000.0","26868.85","0.999904145","33.51842761","7.73","29.07","22.17"
"Canada","1985","CAN","25927463","727013000000.0","28040.28","0.745663187","33.1748724","7.66","29.19","21.96"
"Canada","1986","CAN","26211036","746075000000.0","28464.14","0.998189673","31.6758126","7.81","29.65","21.11"
"Canada","1987","CAN","26540913","776473000000.0","29255.68","0.499681663","31.65387213","8.06","29.9","21.07"
"Canada","1988","CAN","26927938","814240000000.0","30237.74","0.749370735","31.19786978","8.87","30.71","20.93"
"Canada","1989","CAN","27366046","833919000000.0","30472.75","1.249349955","31.01251423","9.48","31.44","20.36"
"Canada","1990","CAN","27789437","835997000000.0","30083.26","1.248457842","31.36535585","9.27","31.61","19.86"
"Canada","1991","CAN","28157154","820274000000.0","29132.0","1.247662492","31.94338977","9.15","31.8","19.19"
"Canada","1992","CAN","28500066","829742000000.0","29113.69","0.746888528","31.56431615","9.19","31.83","18.99"
"Canada","1993","CAN","28830635","853776000000.0","29613.5","1.24762943","31.67592287","9.57","32.51","18.33"
"Canada","1994","CAN","29147383","894852000000.0","30700.94","0.989579875","31.30380511","9.61","32.68","18.21"
"Canada","1995","CAN","29459138","921360000000.0","31275.87","0.746808946","31.50957823","9.88","33.17","17.71"
"Canada","1996","CAN","29767210","938873000000.0","31540.49","0.485959463","32.76805282","10.39","33.83","17.52"
"Canada","1997","CAN","30059088","981728000000.0","32659.94","0.494289305","33.11694264","11.13","34.64","17.29"
"Canada","1998","CAN","30329971","1022470000000.0","33711.69","0.499655632","33.21724534","11.27","34.86","17.21"
"Canada","1999","CAN","30599458","1078410000000.0","35242.94","0.49096304","33.06093514","11.83","35.37","17.38"
"Canada","2000","CAN","30891800","1137680000000.0","36827.94","0.247820886","33.41829479","12.69","36.48","17.02"
"Canada","2001","CAN","31213578","1161460000000.0","37210.09","0.24938155","33.55478346","12.71","36.5","17.37"
"Canada","2002","CAN","31535579","1199870000000.0","38048.0","0.242305757","33.56030881","12.79","36.6","17.24"
"Canada","2003","CAN","31836483","1224580000000.0","38464.54","0.237108534","33.80946517","13.06","36.95","17.13"
"Canada","2004","CAN","32132680","1265920000000.0","39396.57","0.243558502","33.77648294","13.59","37.56","17.01"
"Canada","2005","CAN","32440172","1310080000000.0","40384.43","0.244989851","33.62180591","14.02","38.07","16.95"
"Canada","2006","CAN","32759174","1348290000000.0","41157.73","0.249147578","34.09053981","14.21","38.38","16.75"
"Canada","2007","CAN","33092171","1379930000000.0","41699.47","0.248252414","33.84100795","14.21","38.38","16.75"
"Canada","2008","CAN","33449088","1397940000000.0","41793.03","0.245462288","33.93056691","13.47","37.58","17.03"
"Canada","2009","CAN","33826370","1360540000000.0","40221.23","0.244309707","33.95215273","11.86","35.88","17.23"
"Canada","2010","CAN","34196900","1406360000000.0","41125.23","0.248830998","33.59260261","12.35","36.52","17.05"
"Canada","2011","CAN","34555449","1454220000000.0","42083.71","0.226145401","32.65707791","12.28","36.47","17.07"
"Canada","2012","CAN","34922513","1479830000000.0","42374.66","0.246521411","33.53901207","11.62","35.82","17.21"
"Canada","2013","CAN","35293421","1514300000000.0","42905.91","0.496485457","33.79898071","11.61","35.87","17.16"
"Canada","2014","CAN","35634265","1557760000000.0","43715.16","0.242158049","33.15760493","11.44","35.65","17.35"
"Canada","2015","CAN","35962236","1568030000000.0","43602.01","0.495917164","33.74648392","11.49","35.39","17.34"
"Canada","2016","CAN","36353345","1583730000000.0","43564.85","0.499812607","32.70182312","9.9","34.13","17.8"
"Canada","2017","CAN","36808498","1631870000000.0","44334.09","0.497383066","33.30820501","10.53","34.81","17.62"
"Canada","2018","CAN","37294996","1677190000000.0","44970.89","0.2499711","32.50927031","10.53","34.6","17.85"
"Canada","2019","CAN","37782934","1708860000000.0","45228.31","0.248637539","31.74964786","10.39","34.38","17.91"
"Canada","2020","CAN","38171903","1622140000000.0","42495.77","0.248848647","29.85168397","10.59","35.18","16.91"
"Canada","2021","CAN","38454058","1703440000000.0","44298.14","0.249901973","31.11463487","11.62","36.22","17.43"
"Cape Verde","2001","CPV","460300","1663976329.0","3614.98","37.10342646","52.49522924","14.205","41.81","16.36"
"Cape Verde","2007","CPV","496196","2720555147.0","5482.82","26.15800202","47.18738794","14.205","41.81","16.36"
"Cape Verde","2015","CPV","512405","3421236000.0","6676.82","14.60407823","42.38108695","14.205","41.81","16.36"
"Central African Republic","1992","CAF","3058837","3153286705.0","1030.88","84.75000262","59.68511105","22.03","64.28","5.68"
"Central African Republic","2008","CAF","4558989","4185491968.0","918.07","67.26301312","56.19515181","31.0","64.91","7.63"
"Central African Republic","2021","CAF","5112103","3734422040.0","730.51","71.617347","43.03445816","15.59","50.39","12.13"
"Chad","2003","TCD","9487830","8110109949.0","854.79","66.70019031","39.8117274","14.49","47.74","13.32"
"Chad","2011","TCD","12755004","19903398034.0","1560.44","45.19765377","43.32027137","15.71","49.3","12.29"
"Chad","2018","TCD","16156535","23510339039.0","1455.16","41.86145365","37.49915361","13.39","46.68","14.34"
"Chad","2022","TCD","18455319","24118013870.0","1306.83","39.47537541","37.35768497","12.81","46.36","14.59"
"Chile","1987","CHL","12790156","108707000000.0","8499.29","21.72763944","56.19359612","30.23","62.73","7.52"
"Chile","1990","CHL","13437181","133955000000.0","9968.99","16.03023857","57.2357595","30.23","62.73","7.52"
"Chile","1992","CHL","13884579","160277000000.0","11543.54","11.06923968","54.80666161","30.23","62.73","7.52"
"Chile","1994","CHL","14316263","178943000000.0","12499.26","10.48511192","56.42126799","30.23","62.73","7.52"
"Chile","1996","CHL","14734049","209866000000.0","14243.59","7.955515385","54.86896634","30.23","62.73","7.52"
"Chile","1998","CHL","15127799","227978000000.0","15070.11","7.396566868","55.51680326","30.23","62.73","7.52"
"Chile","2000","CHL","15503638","233341000000.0","15050.69","8.604806662","52.7586937","30.23","62.73","7.52"
"Chile","2003","CHL","16024755","250723000000.0","15645.99","7.940842956","51.47556067","27.2","60.16","8.28"
"Chile","2006","CHL","16509195","293258000000.0","17763.33","3.336351737","47.70688415","35.0","64.55","7.2"
"Chile","2009","CHL","17009730","306660000000.0","18028.51","2.648301236","47.40466774","30.27","63.34","7.17"
"Chile","2011","CHL","17351810","338709000000.0","19520.09","1.656119153","46.86815739","32.98","68.29","6.49"
"Chile","2013","CHL","17687006","371454000000.0","21001.52","0.780412415","46.82393968","33.43","66.07","7.15"
"Chile","2015","CHL","18047630","386251000000.0","21401.77","0.674747815","45.34334838","33.69","65.22","7.4"
"Chile","2017","CHL","18558868","398360000000.0","21464.65","0.482764468","45.26998401","31.75","63.46","8.0"
"Chile","2020","CHL","19370621","391687000000.0","20220.67","1.722036488","47.00490832","28.89","59.05","6.77"
"Chile","2022","CHL","19553033","448338000000.0","22929.34","0.519835623","43.04278195","26.71","59.47","8.18"
"China","1981","CHN","997721072","1949960000000.0","1954.41","97.00781107","28.16409767","6.9","28.47","24.27"
"China","1984","CHN","1043849645","2534000000000.0","2427.55","91.36745334","27.10230052","7.65","29.45","23.75"
"China","1987","CHN","1096217445","3177310000000.0","2898.43","81.39909506","29.38595712","8.04","30.37","21.69"
"China","1990","CHN","1153582725","3385120000000.0","2934.44","83.0319643","32.22661912","8.25","31.0","21.09"
"China","1993","CHN","1197308574","4126170000000.0","3446.2","76.7576158","33.87779891","9.33","34.03","18.17"
"China","1996","CHN","1230944809","5127590000000.0","4165.57","62.00222373","35.22765934","9.69","34.05","18.73"
"China","1999","CHN","1260176650","5578500000000.0","4426.76","58.43151212","38.70321512","10.06","34.93","18.18"
"China","2002","CHN","1286866835","6814490000000.0","5295.41","48.14553857","41.98572636","12.69","39.8","15.3"
"China","2005","CHN","1310027135","8602940000000.0","6566.99","33.09843242","40.90076685","14.34","42.28","14.17"
"China","2008","CHN","1333821011","10799100000000.0","8096.4","26.24233365","42.96503961","15.33","42.81","13.97"
"China","2010","CHN","1351561505","12858800000000.0","9514.04","20.58663964","43.74495447","15.24","42.95","13.6"
"China","2011","CHN","1360250658","13691500000000.0","10065.44","15.69681466","42.40922332","14.71","43.23","13.85"
"China","2012","CHN","1369520866","14773200000000.0","10787.1","13.24195415","42.23716557","13.87","41.81","14.29"
"China","2013","CHN","1379008040","15925500000000.0","11548.49","6.225640327","39.73639905","13.93","42.47","13.79"
"China","2014","CHN","1387951970","17103900000000.0","12323.16","4.744518548","39.17765319","13.78","41.68","14.14"
"China","2015","CHN","1396134171","18301200000000.0","13108.5","2.979720011","38.59530389","14.04","41.78","14.12"
"China","2016","CHN","1404052628","19545700000000.0","13920.92","2.198243886","38.48051727","14.05","41.8","14.11"
"China","2017","CHN","1412354730","20894400000000.0","14793.99","1.665204391","39.07577693","15.16","42.83","13.86"
"China","2018","CHN","1419008954","22294300000000.0","15711.17","0.795310549","38.49764168","14.85","42.53","13.93"
"China","2019","CHN","1423520357","23631900000000.0","16601.06","0.0","38.1683439","14.66","42.36","13.98"
"China","2020","CHN","1426106093","24151800000000.0","16935.52","0.0","37.090832","15.56","43.2","13.77"
"China","2021","CHN","1426437269","26180600000000.0","18353.84","0.0","35.74375212","15.72","43.35","13.74"
"China","2022","CHN","1425179562","26966000000000.0","18921.14","0.0","36.01951301","15.76","43.46","13.51"
"Colombia","1992","COL","33760571","270563000000.0","8014.17","16.03003442","51.34726167","28.83","63.97","6.35"
"Colombia","1996","COL","36462740","322404000000.0","8842.01","24.79020059","56.77192807","28.83","63.97","6.35"
"Colombia","1999","COL","38454861","321583000000.0","8362.61","28.1870842","58.52622986","28.83","63.97","6.35"
"Colombia","2000","COL","39089939","330616000000.0","8457.82","23.91810566","58.37996006","28.83","63.97","6.35"
"Colombia","2001","COL","39709263","336097000000.0","8463.94","29.55502868","57.31984377","28.83","63.97","6.35"
"Colombia","2002","COL","40324684","344518000000.0","8543.59","21.23478204","56.0067296","28.83","63.97","6.35"
"Colombia","2003","COL","40937426","357889000000.0","8742.35","19.76305097","53.57276797","23.85","60.11","7.51"
"Colombia","2004","COL","41543177","376728000000.0","9068.35","19.20861006","54.97446656","25.83","62.24","7.16"
"Colombia","2005","COL","42128978","394076000000.0","9354.04","16.80035144","53.90760899","24.86","61.11","7.76"
"Colombia","2008","COL","43758805","464039000000.0","10604.47","16.564551","55.30605912","27.27","61.68","7.24"
"Colombia","2009","COL","44271543","471327000000.0","10646.27","15.02009183","54.28210497","26.11","60.58","7.76"
"Colombia","2010","COL","44777325","489870000000.0","10940.14","13.11065257","54.61633801","26.48","60.07","7.74"
"Colombia","2011","COL","45259614","521323000000.0","11518.51","11.23775244","53.48308682","27.59","60.56","7.9"
"Colombia","2012","COL","45715807","541723000000.0","11849.79","10.88601872","52.63722539","24.1","58.25","8.6"
"Colombia","2013","COL","46151583","569535000000.0","12340.52","9.939407557","52.62469053","24.35","58.7","8.56"
"Colombia","2014","COL","46565426","595158000000.0","12781.11","8.991006762","52.54296064","24.45","55.95","9.37"
"Colombia","2015","COL","46969938","612751000000.0","13045.6","8.078433573","50.98260045","21.9","56.26","9.44"
"Colombia","2016","COL","47437513","625545000000.0","13186.72","7.980627567","50.56243539","22.74","56.7","9.5"
"Colombia","2017","COL","48131076","634046000000.0","13173.32","7.306279987","49.70659316","22.38","58.97","8.41"
"Colombia","2018","COL","49024463","650303000000.0","13264.87","7.378230244","50.41036606","22.7","59.6","8.07"
"Colombia","2019","COL","49907987","671028000000.0","13445.31","8.789067715","51.32542849","22.44","59.69","7.62"
"Colombia","2020","COL","50629997","622365000000.0","12292.42","13.48597705","53.48644257","20.66","61.22","5.61"
"Colombia","2021","COL","51188174","690925000000.0","13497.75","11.22837365","55.11702299","20.91","60.92","6.36"
"Colombia","2022","COL","51737944","742717000000.0","14355.36","9.266202152","54.81858253","26.96","63.31","5.84"
"Colombia","2023","COL","52321152","505596500000.0","11229.325","7.686956227","53.88192534","22.45","59.94","6.61"
"Comoros","2004","COM","580711","755848590.0","1301.59","27.8861016","55.92380762","29.13","66.96","7.73"
"Comoros","2014","COM","711512","1263249000.0","1775.44","31.35696352","45.33218741","14.15","50.26","11.39"
"Congo","2005","COG","3696399","17078609818.0","4620.34","54.452914","47.32987285","18.57","54.53","10.39"
"Congo","2011","COG","4609728","26249089782.0","5694.28","39.21687901","48.93769324","20.52","55.93","9.92"
"Costa Rica","1981","CRI","2456643","17587702729.0","7159.24","33.51899981","47.49476314","20.15","51.77","9.71"
"Costa Rica","1986","CRI","2817219","19298688252.0","6850.26","19.26400065","34.41325128","20.15","51.77","9.71"
"Costa Rica","1989","CRI","3043826","22103439766.0","7261.73","14.39853907","45.46493888","20.15","51.77","9.71"
"Costa Rica","1990","CRI","3121707","22906633594.0","7337.86","13.88303488","45.21392584","20.15","51.77","9.71"
"Costa Rica","1991","CRI","3202182","23392535070.0","7305.19","17.14110672","46.55316472","20.15","51.77","9.71"
"Costa Rica","1992","CRI","3284261","25455642664.0","7750.8","13.80123049","45.63922286","20.15","51.77","9.71"
"Costa Rica","1993","CRI","3367436","27068748885.0","8038.39","11.79869026","45.92636228","20.15","51.77","9.71"
"Costa Rica","1994","CRI","3451122","28250615652.0","8185.92","9.390194714","46.70184553","20.15","51.77","9.71"
"Costa Rica","1995","CRI","3535179","29404437442.0","8317.67","10.59823856","45.65892518","20.15","51.77","9.71"
